account_id,country,created_at,age_days,is_business,kyc_risk,device_id,ip_id,balance_seed
acct_61713eefc44f,LT,2024-08-22 04:02:13,220,0,0.18590495785037267,dev_5c08ddf16cc9,ip_d7805b516fd4,103.09
acct_18dcd459b16e,LT,2025-03-10 14:29:52,20,0,0.01,dev_a6417752dbe0,ip_ffa90d20d6c9,79.73
acct_3bad2d2d27c8,LT,2025-01-01 15:59:29,88,0,0.36355747452796794,dev_55700e1e779f,ip_be1130014a75,184.51
acct_287befedb1e9,GB,2025-03-11 05:06:19,19,0,0.30509985820718144,dev_2adaa202f627,ip_7a97950fc0da,114.98
acct_dfa08a8820ac,RO,2024-09-18 16:38:33,193,1,0.23105947379422648,dev_29ed839d5848,ip_993fa63fde54,60.69
acct_ee960b59506d,DE,2024-10-03 22:57:45,178,0,0.3348242630303802,dev_59973e1285de,ip_c6cc435eb297,160.59
acct_33036e2eee4e,FR,2024-08-27 12:29:03,215,0,0.3038028271989199,dev_e7a3a09fa95c,ip_16f7145d1ad7,68.48
acct_4c0d11d3a943,BE,2024-09-15 08:11:56,196,0,0.01,dev_74df7c5c7de5,ip_0b278d065a72,295.14
acct_f0e959e6c500,ES,2024-08-17 09:30:36,225,0,0.1581743815987394,dev_75a8de66397c,ip_5acf4c7f0386,50.58
acct_740aff34ec39,EE,2025-01-01 11:26:14,88,0,0.33402183678709907,dev_2c71ed98c6e1,ip_27963433ccd6,77.26
acct_2452787aa582,ES,2024-02-26 07:33:27,398,0,0.38899045760699325,dev_a2787af2fe96,ip_4e479f60b4fa,191.58
acct_fc4a1e56ef1a,LV,2025-01-24 17:34:28,65,0,0.33253539848007163,dev_8cc2544a3e1f,ip_73e1bf10d227,32.16
acct_db8f979ea384,IT,2024-10-24 10:49:47,157,0,0.41179159780796004,dev_dee1243e2026,ip_3303cea2ab8c,139.09
acct_05f12a078773,LT,2024-02-12 23:47:17,412,1,0.17460842911306954,dev_0f972e7d7223,ip_453ee5148fc4,125.09
acct_625e7955de11,BE,2024-06-05 13:47:56,298,0,0.01,dev_b9a1223b6ce0,ip_64a9169de210,158.82
acct_0c16ac80a419,ES,2025-03-19 06:27:07,11,1,0.07559427377268929,dev_38a6311fc55c,ip_c74ab43c7e7a,32.54
acct_1d2f28abf999,GB,2024-05-21 02:05:37,313,1,0.01,dev_2a28ee2abe7d,ip_e32dca85062f,299.29
acct_3db7b8ce0e02,RO,2024-09-16 08:39:44,195,0,0.13561049094608169,dev_e1e114e98374,ip_69559234904a,437.18
acct_3848b5efe40f,RO,2024-09-01 10:27:42,210,1,0.14962978054215534,dev_42dc8832dd47,ip_38dd6d739c71,23.65
acct_d957806f6a37,NL,2024-12-18 02:52:58,102,0,0.06252133400770116,dev_9f750bc8abf4,ip_225423a97e1e,334.36
acct_2f0c17414817,PL,2024-05-11 23:02:20,323,0,0.2066152733094999,dev_d9ac87a82ab9,ip_4f6c5e30ed3c,67.12
acct_25a5768a7af3,GB,2025-01-16 06:22:42,73,0,0.25400273387791816,dev_1583879aa4d9,ip_7b6ab033f8be,172.71
acct_9f1e6f71c288,LT,2024-03-10 09:12:34,385,0,0.3976098223853691,dev_742700022359,ip_b096b99f78ad,404.9
acct_8b53e4e762b4,FR,2024-11-30 12:46:38,120,0,0.17603470313163716,dev_598ce27eaf14,ip_5de04b907d26,33.33
acct_3e31d7f75d56,FR,2025-01-06 19:23:10,83,1,0.16798022583150862,dev_fb9eac74697d,ip_239081b2128a,138.97
acct_642613ff4103,DE,2025-02-19 14:25:44,39,0,0.08543616106840837,dev_50468711113f,ip_a2d2a82e7287,46.46
acct_9073999650a2,BE,2024-01-12 22:24:59,443,0,0.2815681822324828,dev_5120519485b1,ip_7f9d7b9c4673,105.24
acct_3d9a27ff491d,DE,2025-02-17 11:11:14,41,1,0.23491954931173797,dev_b22d2ac1be57,ip_0ce402c57be9,55.55
acct_4bd26fa0a23e,RO,2024-01-05 04:52:25,450,0,0.1954398928691349,dev_c8a312358c21,ip_e2554e8c69a6,47.86
acct_fbb29b34e503,CZ,2024-06-25 17:53:54,278,0,0.36352976166871803,dev_dcc3d7853519,ip_1d7c56cdeb03,279.14
acct_cf267a8117e7,LT,2024-08-31 09:49:17,211,1,0.01,dev_a454d5f43c95,ip_428f638bd19a,47.63
acct_5af37171180b,PL,2025-01-26 22:52:19,63,0,0.01,dev_de668232206b,ip_4ba9741a63fd,61.25
acct_0555236e265f,EE,2024-02-21 17:02:17,403,0,0.21748430453144588,dev_cbe489e9d2cc,ip_44631c82354b,29.82
acct_88a836777618,ES,2024-08-14 21:25:22,228,0,0.09172102803120305,dev_195dba97207a,ip_fdb3efe1e5d7,44.54
acct_42b96fcdb64e,BE,2025-02-12 02:15:39,46,0,0.2610900994098416,dev_dcadc62bde1f,ip_ed92045134de,117.03
acct_30b238510871,BE,2024-04-14 22:00:56,350,0,0.12173936699941201,dev_504fbfc4b7fd,ip_e1336b7af117,128.91
acct_f6e9ebea9720,BE,2025-01-16 17:35:34,73,0,0.14799798731191022,dev_8f9e872a37f5,ip_f53805a1ee67,86.1
acct_ecb506f80243,GB,2024-05-09 01:39:04,325,0,0.48101781354478057,dev_2498a5b2f3c0,ip_210090a427dc,367.39
acct_ea55983e4594,DE,2024-06-27 10:01:31,276,0,0.035062814460860375,dev_247444d9a647,ip_454d3302509b,232.01
acct_58f249898219,DE,2024-04-12 21:51:10,352,0,0.35170948317373885,dev_df1e5b89c03e,ip_6ed33fe11227,39.12
acct_f9ac2c271da1,LT,2025-01-27 23:03:04,62,1,0.3528166465632291,dev_c00d588b113e,ip_7c260822cbb4,438.84
acct_47e888f40a6e,FR,2024-01-31 00:30:17,424,0,0.061618279063337944,dev_386a79462c0a,ip_5b57a7c73b9e,48.15
acct_aac7d71169ba,GB,2024-07-18 16:15:20,255,0,0.38264922002652535,dev_330a97e74094,ip_8a1d4e4a0dbb,140.38
acct_e1ee705af70b,PL,2024-02-08 17:43:35,416,0,0.3127214412859285,dev_b7fca07166d4,ip_cbc0dffe5ce2,149.39
acct_bab0dd865985,RO,2024-03-25 23:22:50,370,0,0.2886043881392216,dev_168af721b321,ip_5c085d868908,33.32
acct_63dda916f6ec,CZ,2024-02-08 11:09:59,416,1,0.3870976559932172,dev_a9d6b5308146,ip_1bec91990cdf,315.02
acct_4234e74c09b3,FR,2024-12-12 02:37:07,108,1,0.19559138838979584,dev_e628714b939f,ip_80b86af976c2,105.73
acct_23d69aa53141,ES,2024-07-16 07:22:59,257,0,0.01,dev_b66eec05faca,ip_868abfc53700,174.66
acct_e667d36d86bc,CZ,2024-06-09 14:42:10,294,0,0.31580861625712164,dev_88f3da114eb4,ip_625e53259d9b,103.96
acct_ad68f7e8f22c,NL,2024-01-09 05:26:57,446,0,0.3986530039805754,dev_70af23c3fa78,ip_1c82b18796e9,81.4
acct_bf4c00871a73,RO,2024-03-20 10:24:02,375,0,0.31469088888404007,dev_972aba0492fe,ip_88ccf0a99d0b,43.92
acct_2b1d713b1f6e,FR,2024-04-17 12:54:48,347,0,0.2264671773688643,dev_fb6479b24d67,ip_e3ec9bcca85d,93.98
acct_a618236a4ce0,IT,2024-03-23 11:44:35,372,0,0.26379618830614127,dev_f0c702c8c714,ip_d425fde08bd9,78.84
acct_f933d64090e2,NL,2024-04-02 10:43:53,362,1,0.21027911064924984,dev_e61f50a62a86,ip_d151542612f4,231.24
acct_567c332bb1fb,ES,2024-03-24 12:53:56,371,0,0.1644853644142674,dev_02c679cd1ef5,ip_4373082467b3,25.9
acct_f62c2d72b896,GB,2024-06-05 03:35:54,298,0,0.4924375856308131,dev_c19aaca4dcf0,ip_a91f929e1009,381.19
acct_65f8d981de61,DE,2025-02-11 08:09:00,47,0,0.036160595734157225,dev_d4660f7d52fc,ip_370dd778a8cd,204.53
acct_7ff3d8f0c70f,NL,2024-11-15 06:24:35,135,1,0.15455378441729856,dev_77ca3f34e5f4,ip_1f6158bda480,139.37
acct_6da7410f1430,ES,2025-03-02 18:02:49,28,0,0.27413361935202407,dev_51c21ec73bc2,ip_a266f793df5e,89.04
acct_ad9abecbccf3,BE,2025-01-09 08:13:31,80,0,0.11243515016204055,dev_61b77e0ae37e,ip_67a40099ebcf,59.06
acct_af6f24f8dd70,RO,2024-01-11 21:39:57,444,1,0.09257121267781365,dev_30652b1da7a6,ip_070e70b53539,52.01
acct_77a95daa2559,PL,2024-03-27 18:34:53,368,0,0.21992325649259672,dev_5ed62a38b67b,ip_fdbf9cc08ca7,57.73
acct_bd4496632647,LV,2024-04-26 20:15:17,338,0,0.332307809856893,dev_56e47dd37930,ip_ad22140c3820,419.27
acct_4f830ae75284,CZ,2024-02-29 07:00:00,395,0,0.14299201379449356,dev_59e068cf4b8d,ip_0b53908f90cd,136.38
acct_85df62182a70,RO,2024-07-18 18:10:28,255,0,0.30495276654544007,dev_fa9f8453f765,ip_4501b2139b9b,168.14
acct_72e984188311,NL,2024-08-18 22:15:12,224,0,0.24139329018741312,dev_50d21ee3dfb2,ip_d13caec854dc,214.52
acct_f9816198bd57,LT,2024-03-19 12:34:22,376,0,0.30233734290209857,dev_bdc5086738a3,ip_5268626d39bd,36.09
acct_6281a0f985bf,BE,2024-08-14 16:33:53,228,0,0.360373409658391,dev_1fb36a820952,ip_22aa47ced436,244.34
acct_33650c07d7ba,FR,2024-08-31 21:16:58,211,0,0.11550708437321278,dev_ae2f1b33b680,ip_8595e87e4cd0,113.77
acct_98567e3ac75c,GB,2024-03-15 18:53:59,380,0,0.33249934892166044,dev_c97af24981c7,ip_93a8b290724e,91.07
acct_5573034ad3b7,LT,2024-01-09 12:18:18,446,0,0.39094670716490176,dev_9d139f6ee680,ip_0d49e48660aa,922.87
acct_11fe1e52a8c1,BE,2024-05-13 10:34:45,321,0,0.11210209510475266,dev_ebb5b811c2c7,ip_ea26249f3b40,31.72
acct_ba016b509d25,PL,2024-12-06 23:35:23,114,0,0.27557278934073137,dev_c3c3c1a9d777,ip_fd2ba19c65ab,210.48
acct_9f960707b017,BE,2024-03-14 04:44:17,381,0,0.19537004392328466,dev_9d2efd68e467,ip_090eca8b9b63,406.64
acct_e0aad55e13c4,LV,2024-05-23 00:55:59,311,0,0.02920913004151271,dev_786eb7c04185,ip_4c3c8d572acd,205.13
acct_c6c5f166bf22,NL,2024-12-21 14:29:52,99,0,0.139120876886166,dev_3512c0601c48,ip_76203a9b1ab7,516.69
acct_39f222a924b9,GB,2025-01-07 11:07:59,82,0,0.5288773029752177,dev_c2cbe9e822ee,ip_fa6cc3f23247,55.15
acct_b41aaecabb0f,LV,2024-05-10 12:58:51,324,1,0.147566429613713,dev_a6f76f105e4d,ip_7ec1d081e116,238.32
acct_91444bc26d52,LT,2024-02-16 13:14:52,408,1,0.17193040253157282,dev_27cdfde44a9d,ip_4b63dbe31323,105.54
acct_1487076d47e8,GB,2025-01-10 21:42:40,79,0,0.23380826308136154,dev_464704ceacf6,ip_c3d3aa10dc4a,19.54
acct_c35c6f94d4f9,LT,2024-12-07 07:56:48,113,0,0.22792433808586443,dev_fd086c1056d5,ip_697fcc4cf262,59.1
acct_f5fffa28d5b7,PL,2024-10-06 12:46:05,175,1,0.1560315766400342,dev_632bec51ed7b,ip_9a50d73f5aa3,403.13
acct_3d4abf978147,ES,2024-04-12 11:35:30,352,0,0.04152396585811158,dev_7e79e4659d89,ip_59eef9dcefaa,228.58
acct_55f20ac2e1ad,FR,2024-03-29 17:18:25,366,0,0.18815556045022874,dev_a3dd6be71478,ip_0e1bd91f3364,85.47
acct_23fed52aa082,NL,2024-02-20 04:40:10,404,0,0.3485557844077567,dev_7e72bd77be49,ip_f341e03d9ae6,149.31
acct_4029b82b1964,CZ,2024-01-11 14:24:39,444,0,0.31559194958292963,dev_cfaf647b9325,ip_902bc0577703,262.79
acct_4c11d040d971,GB,2025-02-12 15:18:53,46,0,0.1803037425225016,dev_8d3057638f18,ip_07f3f6e04c64,63.37
acct_4e6e46797fe9,DE,2025-03-15 20:35:28,15,0,0.06722742101633031,dev_6991ed5563eb,ip_b58542790ad5,52.31
acct_1722ead67af3,IT,2024-09-20 18:22:51,191,0,0.6723641637963088,dev_04d34ec5b7ce,ip_e87ad8ad1dfd,337.04
acct_6e36bc69aa4e,FR,2024-03-15 23:26:31,380,0,0.027338845068796802,dev_876899b29fa9,ip_5569d6e3c8ee,33.44
acct_e20c5750e623,ES,2024-07-13 01:48:39,260,0,0.3022799092577737,dev_97a2027ee6fb,ip_ce5f157dbac7,179.92
acct_a2cdee732604,LT,2024-10-26 22:37:12,155,0,0.31233257529760466,dev_fce3f13d56c0,ip_ea14a99c5d1b,87.4
acct_4ae255455907,PL,2025-03-10 16:17:27,20,1,0.21118186099956499,dev_3489f07f3142,ip_5f5f03d133c8,147.69
acct_481590612ea3,IT,2024-05-02 21:20:17,332,0,0.24288395094399956,dev_b506f2d32004,ip_1ff5d11d901a,14.92
acct_044d483f8f59,LT,2025-01-21 03:01:58,68,1,0.19553005541372093,dev_e99cce8124c7,ip_8fbdfa8e951d,51.1
acct_6d32feea0273,BE,2025-01-17 20:58:56,72,0,0.2562817128362768,dev_c0aece571582,ip_8366fee967e6,1614.42
acct_166188469744,EE,2024-08-05 01:13:29,237,0,0.28512224982114565,dev_fe16dc2a0c9b,ip_1b70f0daaa9e,82.92
acct_df599e2cc7b9,RO,2025-03-04 13:58:52,26,0,0.3682702252965878,dev_940edabdc53f,ip_ed2e38a1c59e,169.77
acct_a89dfdea8c1f,LV,2024-07-02 12:43:03,271,0,0.2930141735677762,dev_93c7bc64e733,ip_a817db577330,189.84
acct_3871fc52be74,ES,2025-03-22 02:08:43,8,1,0.5384815347244312,dev_0b89e07289bb,ip_89bf659be534,39.73
acct_8d78eb0dad94,ES,2025-01-23 03:53:45,66,0,0.3010448115217182,dev_1a2972c16b27,ip_9e47cf610894,47.76
acct_96644e19fed5,CZ,2025-01-22 07:42:40,67,0,0.31332689695133725,dev_dd8128355a61,ip_ada064d8d545,48.1
acct_fe9a2a310760,FR,2024-03-21 17:24:36,374,0,0.16739497795923736,dev_b8f53c04f016,ip_84b8a24fc853,84.3
acct_d5f4d7acec19,IT,2025-03-09 17:40:29,21,1,0.3763725079017064,dev_95513a43100b,ip_e6465c2fe066,251.29
acct_6cef064dabce,GB,2024-03-12 14:24:56,383,0,0.043142393533042334,dev_4939549c33bd,ip_54a3851f4f06,115.52
acct_04d549ddeaf9,IT,2024-08-25 14:07:02,217,0,0.12356302178762411,dev_80f18eb3602b,ip_0f17b2e7f0f9,35.42
acct_00367ea2b6cc,BE,2024-12-21 08:19:55,99,0,0.19744744243634443,dev_e05aa1359433,ip_4d084286076e,83.29
acct_a78cffe88056,DE,2024-02-13 03:45:47,411,0,0.5940074729518283,dev_3bd6ef74bd6f,ip_fa667ef8e57a,162.34
acct_8ddff6a942a1,IT,2024-09-15 20:25:05,196,0,0.02335737488686443,dev_403d2d39fe98,ip_ed603ceba1a4,66.14
acct_9641186a30c7,CZ,2025-01-03 11:51:03,86,0,0.38320749431440976,dev_722f3958f95e,ip_50867755d434,720.25
acct_30676ac025f7,LV,2024-12-18 11:48:59,102,1,0.01,dev_20bab3de8733,ip_8328d08fe4a1,20.25
acct_0012308b2fa0,EE,2024-06-22 05:39:56,281,0,0.5106447763057673,dev_3f0897b4c3a2,ip_7efe8ae4a564,156.12
acct_2c226c5b229e,IT,2024-08-15 18:58:05,227,0,0.09975609021854503,dev_e818ea735085,ip_4d7a8ee08d76,177.89
acct_96617f75a534,EE,2024-03-24 13:59:24,371,0,0.01,dev_aaba623afed3,ip_3f004101b7aa,110.28
acct_d1253bfea17f,LT,2025-01-18 11:24:50,71,0,0.2791731759264628,dev_eafd355a230a,ip_bc5552c4ee83,252.61
acct_1bd948ea5b8e,LV,2024-11-14 20:14:29,136,0,0.07791560715611937,dev_f27bb2b8cad9,ip_1b1a1383be6a,118.76
acct_fa40b34c8ba4,DE,2024-06-02 04:14:27,301,1,0.09118630609106193,dev_0899eb84dffc,ip_c75205446da6,138.36
acct_08edf8bd64b6,DE,2024-11-02 04:07:17,148,0,0.0956980516455464,dev_4bba531dfe5b,ip_0df0086082bb,76.15
acct_133a968b53f7,CZ,2024-05-29 00:38:44,305,0,0.08062769078146564,dev_6b79d2a3397e,ip_d3b8a11e9722,197.56
acct_bbc550a23a7f,EE,2024-11-18 22:17:14,132,0,0.3587676674984998,dev_224f556e32aa,ip_d1189a381c3d,89.02
acct_98d2e5146cbf,GB,2024-04-06 16:58:19,358,0,0.23573569924400425,dev_69da5b5a7449,ip_00f79c41d090,29.85
acct_c6460dcb2889,RO,2024-12-22 06:19:40,98,0,0.18504850279898194,dev_f21a93ac4361,ip_bfe42b27fc46,105.09
acct_7862420dd3c3,LT,2025-01-27 14:55:26,62,0,0.6231189636544963,dev_9a3f576f5b8c,ip_d08c25efa6ba,40.42
acct_012356f7c339,IT,2024-01-05 08:51:33,450,0,0.44962658581286563,dev_5dad3c251f54,ip_a5cd1bfdddea,269.66
acct_57545d6f1c0d,FR,2025-03-06 16:53:10,24,0,0.2720954606735205,dev_df1e25e39326,ip_a01ccf79a84d,535.26
acct_ad113b25aafa,IT,2025-01-11 02:30:15,78,0,0.2858158208910294,dev_8b2ef0f1ff11,ip_048eace3e67f,156.06
acct_86d0be2275f5,CZ,2024-05-18 15:17:34,316,0,0.2220319020473682,dev_794b2bd765e8,ip_b95096e06bb5,330.7
acct_603f88675ed0,LV,2024-04-10 17:12:35,354,0,0.39447038507163257,dev_81ba960ed682,ip_7a70169ec172,62.61
acct_d797b2a9766e,IT,2024-09-07 23:36:09,204,0,0.03211292081018491,dev_7abd16f590bf,ip_51ce30c5fd91,91.59
acct_91f3b769da96,PL,2024-11-22 04:28:35,128,0,0.10999421534035306,dev_6eb4412ffd04,ip_ce3fe51308b3,103.84
acct_e36d8056786c,NL,2024-07-12 19:30:23,261,0,0.4156157202026209,dev_a07ed607959c,ip_20d861d35229,72.85
acct_266f7711a90f,NL,2024-09-24 07:21:04,187,0,0.22357649280326378,dev_243d2afe528a,ip_a8a029724c7f,115.84
acct_d94f9a73aa64,LT,2024-04-14 14:13:52,350,0,0.3572646323307927,dev_7c289913d78b,ip_4099646e06fe,14.55
acct_000729a34c82,NL,2025-02-02 21:51:50,56,0,0.1389949557852055,dev_f04e86e9ab0b,ip_4ce2b3d13c52,132.97
acct_cf1be25389e4,BE,2025-03-02 11:50:36,28,0,0.4100118434640292,dev_87c1614f24c2,ip_8d667946f528,70.62
acct_5f54d823b032,RO,2025-03-06 23:30:29,24,0,0.01,dev_edef38ac6c9a,ip_96dae9824002,192.05
acct_80debb6a2093,PL,2024-06-12 21:19:40,291,0,0.1346956416761556,dev_783eba89a272,ip_4c825f5656b2,37.69
acct_699064242455,RO,2024-09-26 04:44:19,185,1,0.13634819154301642,dev_0dbb3f227e23,ip_1c956b8535db,93.12
acct_edf81b63ea68,IT,2024-05-19 02:40:08,315,0,0.1392883003192681,dev_7b601b8daa7f,ip_0d97657f1eed,15.1
acct_dae2735e3d74,CZ,2024-09-08 09:37:29,203,1,0.3645599295330698,dev_da7117815e6b,ip_d59511424eb1,346.33
acct_a3a2b718926b,IT,2024-10-01 14:11:18,180,0,0.32772829870092585,dev_573e39c57798,ip_ab3ecab362d4,39.49
acct_556f341d62ec,RO,2025-03-20 05:28:00,10,0,0.1997762699078723,dev_e0c6e72d2290,ip_5333927cfdb6,109.3
acct_14403d05dcd9,NL,2025-02-19 16:40:10,39,0,0.31981915843428654,dev_8d8016773ccc,ip_f1134ddfca4d,200.64
acct_9e8f976a65ca,GB,2024-11-25 01:51:09,125,1,0.11987393018322565,dev_504e2b7894fb,ip_51459261c7e2,118.37
acct_90ae063f9c1b,EE,2024-03-24 16:45:12,371,0,0.29859206069228617,dev_42952972ca7f,ip_89d9491468bd,407.58
acct_a25f1467c5c4,RO,2024-02-12 05:12:11,412,1,0.3356759809737085,dev_a0d0802473f7,ip_80a672e6c3f8,223.67
acct_2a1c5a808d0d,GB,2024-07-27 08:50:08,246,0,0.24257399418940415,dev_a2af7665d7c8,ip_14053db03bac,391.28
acct_adf04c83fcbf,RO,2024-08-11 14:54:03,231,0,0.29146441939392465,dev_3e923fcd7593,ip_2271a4aa91e9,50.65
acct_cbd308796bfb,CZ,2024-02-19 04:22:32,405,0,0.4405054955187786,dev_bff7908b36df,ip_9388d4b465fc,206.05
acct_fab5c5fa05fc,GB,2024-06-08 10:51:08,295,0,0.16354339683072766,dev_752952d9781e,ip_53cfbeca0040,71.41
acct_31c5a380f6c2,ES,2024-10-06 14:19:30,175,1,0.27448633177111426,dev_35ff328914e2,ip_cd881aa3a58b,166.81
acct_ef30cd229581,DE,2025-03-13 10:17:42,17,0,0.259593839844681,dev_4ff67f9e537f,ip_4da0dde15018,145.5
acct_2b80a9a88c92,FR,2025-03-12 22:50:29,18,0,0.48499360618645704,dev_0a330412ef07,ip_e1f63b478078,288.41
acct_037221bbe78b,CZ,2024-08-12 09:58:23,230,0,0.25859533868975365,dev_caa1315e0331,ip_6796cde14ea9,256.51
acct_47b73cebdfae,FR,2024-10-24 09:12:56,157,0,0.07512141447086909,dev_46e1334cbad5,ip_84e7e7733948,157.3
acct_65e8ebf75989,IT,2024-08-31 20:17:33,211,1,0.5013959524599665,dev_4b0153f72459,ip_e8ecc6482d78,90.36
acct_daa5cf1c30f9,DE,2024-07-15 05:20:17,258,0,0.10285491070713729,dev_e5ea2d7ff255,ip_b70c963044e1,61.14
acct_f3648980b1db,DE,2024-12-11 03:18:31,109,0,0.06655504439864177,dev_831525fb34cd,ip_578d5234fd69,54.26
acct_3d2a91cd1b88,GB,2024-10-13 15:11:28,168,0,0.17442378521149565,dev_a42e16f41735,ip_6cf474ca7450,31.03
acct_581702e0a468,GB,2024-06-02 14:26:56,301,0,0.23234275009244046,dev_2d952de47737,ip_a6003fcc3c43,247.66
acct_0a586cf8bbcd,NL,2024-05-31 07:03:31,303,0,0.09383657297796197,dev_25ac6717e3f4,ip_8f06911557f7,431.54
acct_abb0655b59e4,LT,2024-02-28 20:12:09,396,0,0.3066188132791392,dev_a8acf4588eab,ip_05c54b66356f,277.97
acct_fdf9753d7558,LV,2025-02-04 02:47:58,54,0,0.13132481692217945,dev_9ebaa0ce33da,ip_b7eb3ad4e26b,237.24
acct_c9eb76df8cc6,NL,2024-11-29 19:57:52,121,0,0.06620991494070305,dev_abea548c36c7,ip_e97a4d4e037b,244.99
acct_d1699c36590d,LT,2024-04-12 00:36:57,352,0,0.2557759009690297,dev_bac22980b59d,ip_923d24fd5c2c,180.9
acct_5f6481f0e229,EE,2024-07-18 01:50:44,255,0,0.05366080915627228,dev_73711cf04534,ip_aad324e54107,49.13
acct_da159001e27a,EE,2024-05-01 05:47:14,333,1,0.31958423273800773,dev_443587d22ace,ip_e3240e0ba022,46.83
acct_f41a531f08be,PL,2024-09-08 14:15:34,203,1,0.29948094381486845,dev_40d188c69631,ip_b6131cfce9d9,32.12
acct_5a4d4c628080,ES,2024-08-22 21:55:57,220,0,0.3572261319000002,dev_2246b952d1f2,ip_6f257c22afca,36.26
acct_4ebc4180cf76,BE,2025-03-04 07:43:44,26,1,0.3128449906519285,dev_5a645215b687,ip_4821340c81e3,193.07
acct_71ad288ec046,IT,2024-09-04 21:19:16,207,0,0.1254842272355638,dev_52f0f0a37b4e,ip_8f29b35d1559,185.64
acct_9ad7182a7a84,IT,2024-05-23 19:34:06,311,1,0.2690663395000334,dev_687c0ff29030,ip_cf1fef98643e,67.7
acct_2a246f064eae,LT,2025-01-28 08:29:55,61,0,0.0787167973885688,dev_6b92a937fbfe,ip_4b80e6897514,18.8
acct_ecb2245cd0d7,FR,2025-02-22 03:04:32,36,1,0.28244750709495403,dev_0fd8b326423a,ip_06537f33c4bb,26.89
acct_57b7f6a2e47c,DE,2024-06-21 19:25:51,282,0,0.24430162991619625,dev_d19a19ebe062,ip_a828f4824cb3,86.74
acct_11c9d17a9281,BE,2024-09-15 03:31:39,196,0,0.3318714163157293,dev_b2c5f5d11a90,ip_3896c0ca2fb0,83.78
acct_15a4b46b919f,ES,2025-02-17 01:12:58,41,0,0.1805828320479363,dev_f245139837ed,ip_cf4a039cd85c,212.45
acct_eb60ac4c2a90,LV,2024-01-08 20:06:46,447,0,0.2802587043626176,dev_96242e96a662,ip_9ee33971499d,146.14
acct_fe5ce8d1715f,DE,2024-12-13 03:50:22,107,0,0.30039013847127893,dev_89f7a9dd265f,ip_500b842b42e7,27.6
acct_cf50d2451c81,EE,2024-07-09 09:16:03,264,0,0.3435183019980473,dev_de75379febfe,ip_e611326e6b77,190.8
acct_624fdef35749,FR,2024-09-07 06:41:58,204,0,0.07749753071352544,dev_5124b2d082a2,ip_8d8166f9e05a,88.26
acct_71a8563d81c1,FR,2024-03-30 01:26:42,365,0,0.22410390685585532,dev_c029368d35ed,ip_44be5b57c365,97.41
acct_8e6b5ca114e4,EE,2024-08-08 16:18:52,234,0,0.2800789949852802,dev_bc9f312a149c,ip_c41de5389ad3,398.71
acct_0774745e35d3,IT,2024-10-19 05:43:28,162,0,0.3922650091509243,dev_44b0c5b42f45,ip_4b92e2a7f061,33.75
acct_0a91a81ba41c,ES,2024-12-13 01:46:57,107,1,0.3233104985459073,dev_3cf01a0b4b2e,ip_e5ae38c8afdb,363.59
acct_5a978517fd6a,BE,2024-05-30 12:41:27,304,0,0.2880212781033804,dev_115d2524e706,ip_c61212405ccc,293.5
acct_76922acc8c72,LT,2024-03-16 12:45:27,379,0,0.5318405668551148,dev_d79961836a33,ip_45cca89881f8,276.26
acct_ed71a0a35af7,IT,2025-02-22 20:34:39,36,1,0.26739628934625936,dev_3ffead074e0d,ip_0f6da426cced,281.63
acct_14b602399159,DE,2024-02-21 20:28:59,403,0,0.2517331749645337,dev_ded022ec7f66,ip_cd9fe2620286,112.34
acct_b0e1020766a5,RO,2024-06-15 13:52:20,288,0,0.17728786464294014,dev_4a80f42388dc,ip_e36751d39f35,449.02
acct_7d6505a10746,DE,2024-03-22 17:20:10,373,0,0.10723570010869982,dev_b0259b30dd82,ip_e4f91b8f0008,436.65
acct_3edc111cbf0b,RO,2024-12-05 01:25:11,115,0,0.3049796185610557,dev_da9cde7c0f94,ip_5297ea5e213c,31.21
acct_3e70504a711a,CZ,2024-02-27 00:25:24,397,0,0.28514739394871325,dev_71628ec461e0,ip_bd28c5cca541,16.61
acct_5353c3b11c8a,ES,2024-01-20 10:47:13,435,0,0.3238262025246554,dev_de5763450f1f,ip_1ed2100892ec,243.89
acct_8aba91590ea6,LV,2024-01-31 10:15:07,424,1,0.14114660665219197,dev_5244c0b02b8f,ip_0e151c263661,122.88
acct_a831261b95fe,GB,2024-05-19 06:00:51,315,0,0.5231236150625429,dev_88b5023fc94b,ip_bad4cd3f7682,69.74
acct_ce9eb481a2a9,PL,2024-02-25 17:08:08,399,0,0.07116386194150995,dev_3635917339f0,ip_e1ae58d6066f,417.17
acct_096bbdd67551,FR,2024-07-20 21:32:50,253,0,0.5243880785796192,dev_79d9456bd4ca,ip_3249c6f4fc62,110.31
acct_cc9d61d0e787,FR,2024-11-11 03:27:27,139,0,0.38171945531125345,dev_715084582acc,ip_a0bfb0d9c1e7,367.72
acct_6778ffd0fb7f,RO,2024-10-30 12:50:27,151,1,0.1186273651192424,dev_4628fff65e93,ip_8352c9a25679,71.04
acct_c04ee3450b90,RO,2024-01-06 13:57:50,449,0,0.4146311769732103,dev_e0b28a8fb342,ip_f0c975a67710,500.95
acct_bbb1fd4d88ff,GB,2024-02-20 02:50:02,404,0,0.31443212902615325,dev_eec76b3b8760,ip_30790a6dd18a,49.81
acct_5a62a6fb0221,CZ,2024-02-06 08:29:44,418,0,0.5280591667549162,dev_b2d47f1ad6a4,ip_235a6470e012,68.18
