src_account,dst_account,cluster_id,edge_type
acct_199838fe1211,acct_83f51b61d50c,3,chain
acct_5f6bd866d56d,acct_4d795fc62951,3,chain
acct_5f6bd866d56d,acct_ebe10d2b6d86,3,chain
acct_83f51b61d50c,acct_98a5ced0cefb,3,chain
acct_b174b504c6fb,acct_1745a41694be,3,chain
acct_83f51b61d50c,acct_8f51dabd1c7e,3,chain
acct_98a5ced0cefb,acct_4d795fc62951,3,chain
acct_199838fe1211,acct_98a5ced0cefb,3,chain
acct_764be6d1af68,acct_1745a41694be,3,inbound
acct_487bb6ad033a,acct_98a5ced0cefb,3,inbound
acct_cdbde7e8bd73,acct_4d795fc62951,3,inbound
acct_c8739348d434,acct_1745a41694be,3,inbound
acct_8d069a30114c,acct_1745a41694be,3,inbound
acct_91e86038a734,acct_b174b504c6fb,3,inbound
acct_9b4028fd527f,acct_988d90259488,3,inbound
acct_c08643fefb36,acct_199838fe1211,3,inbound
acct_96644e19fed5,acct_ebe10d2b6d86,3,inbound
acct_2da28ae0b8f0,acct_199838fe1211,3,inbound
acct_2089963be944,acct_b174b504c6fb,3,inbound
acct_d6498e58714d,acct_5f6bd866d56d,3,inbound
acct_c11888a754cf,acct_ebe10d2b6d86,3,inbound
acct_794731060181,acct_988d90259488,3,inbound
acct_3b7479cbcd90,acct_ebe10d2b6d86,3,inbound
acct_974cfabbd577,acct_98a5ced0cefb,3,inbound
acct_3c22a42566fa,acct_1745a41694be,3,inbound
acct_957d34fe5e06,acct_988d90259488,3,inbound
acct_caf37eb61a49,acct_4d795fc62951,3,inbound
acct_a65a6444f3a7,acct_988d90259488,3,inbound
acct_504623e7ebd8,acct_b174b504c6fb,3,inbound
acct_942e3638f521,acct_4d795fc62951,3,inbound
acct_e35abc63b60a,acct_1745a41694be,3,inbound
acct_00ec345e5989,acct_1745a41694be,3,inbound
acct_10e58bf8e9b6,acct_b174b504c6fb,3,inbound
acct_a58498d3602e,acct_4d795fc62951,3,inbound
acct_988d90259488,acct_83f51b61d50c,3,fanin
acct_199838fe1211,acct_83f51b61d50c,3,fanin
acct_1745a41694be,acct_83f51b61d50c,3,fanin
acct_1745a41694be,acct_83f51b61d50c,3,fanin
acct_4d795fc62951,acct_83f51b61d50c,3,fanin
acct_988d90259488,acct_83f51b61d50c,3,fanin
acct_1745a41694be,acct_83f51b61d50c,3,fanin
acct_ebe10d2b6d86,acct_83f51b61d50c,3,fanin
acct_199838fe1211,acct_83f51b61d50c,3,fanin
acct_98a5ced0cefb,acct_83f51b61d50c,3,fanin
acct_98a5ced0cefb,acct_83f51b61d50c,3,fanin
acct_5f6bd866d56d,acct_83f51b61d50c,3,fanin
acct_4d795fc62951,acct_83f51b61d50c,3,fanin
acct_ebe10d2b6d86,acct_83f51b61d50c,3,fanin
acct_ebe10d2b6d86,acct_83f51b61d50c,3,fanin
acct_1745a41694be,acct_83f51b61d50c,3,fanin
acct_83f51b61d50c,acct_83cd7d601b1e,3,fanout
acct_83f51b61d50c,acct_c97cd29ca42e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_01fce2332da1,3,fanout
acct_83f51b61d50c,acct_52708e4333a7,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_f4f858c63829,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_c9a030019901,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_adf04c83fcbf,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_1745a41694be,acct_5f6bd866d56d,3,chain
acct_8f51dabd1c7e,acct_83f51b61d50c,3,chain
acct_4d795fc62951,acct_1745a41694be,3,chain
acct_8f51dabd1c7e,acct_988d90259488,3,chain
acct_5f6bd866d56d,acct_8f51dabd1c7e,3,chain
acct_83f51b61d50c,acct_98a5ced0cefb,3,chain
acct_988d90259488,acct_1745a41694be,3,chain
acct_199838fe1211,acct_98a5ced0cefb,3,chain
acct_9073999650a2,acct_5f6bd866d56d,3,inbound
acct_95b00d71c25f,acct_199838fe1211,3,inbound
acct_502e08a0bd0a,acct_ebe10d2b6d86,3,inbound
acct_1de7cd2a95ee,acct_b174b504c6fb,3,inbound
acct_7dab7a02367a,acct_ebe10d2b6d86,3,inbound
acct_104252fa4900,acct_98a5ced0cefb,3,inbound
acct_0ce479d02b6f,acct_199838fe1211,3,inbound
acct_4fb51400ad65,acct_4d795fc62951,3,inbound
acct_bcc6fa627a94,acct_1745a41694be,3,inbound
acct_13955084cdd0,acct_98a5ced0cefb,3,inbound
acct_1d2f28abf999,acct_83f51b61d50c,3,inbound
acct_85df62182a70,acct_5f6bd866d56d,3,inbound
acct_955fd7b1e62f,acct_98a5ced0cefb,3,inbound
acct_70f7fb3e80bf,acct_b174b504c6fb,3,inbound
acct_fe3122872b62,acct_98a5ced0cefb,3,inbound
acct_c18c42205d83,acct_4d795fc62951,3,inbound
acct_13955084cdd0,acct_1745a41694be,3,inbound
acct_2c43e07733ff,acct_98a5ced0cefb,3,inbound
acct_0c2b539d0adc,acct_98a5ced0cefb,3,inbound
acct_47cb5100f99a,acct_4d795fc62951,3,inbound
acct_25f3ab931adf,acct_5f6bd866d56d,3,inbound
acct_e913643557d6,acct_5f6bd866d56d,3,inbound
acct_5ed70d32642f,acct_ebe10d2b6d86,3,inbound
acct_892947441fc8,acct_4d795fc62951,3,inbound
acct_1fcaeec6de97,acct_83f51b61d50c,3,inbound
acct_0ec29b373e5e,acct_199838fe1211,3,inbound
acct_2c3adfd4b55c,acct_83f51b61d50c,3,inbound
acct_d4ce4b1afc6d,acct_83f51b61d50c,3,inbound
acct_cecae780aeb6,acct_4d795fc62951,3,inbound
acct_c97cd29ca42e,acct_b174b504c6fb,3,inbound
acct_1745a41694be,acct_83f51b61d50c,3,fanin
acct_4d795fc62951,acct_83f51b61d50c,3,fanin
acct_4d795fc62951,acct_83f51b61d50c,3,fanin
acct_b174b504c6fb,acct_83f51b61d50c,3,fanin
acct_4d795fc62951,acct_83f51b61d50c,3,fanin
acct_98a5ced0cefb,acct_83f51b61d50c,3,fanin
acct_98a5ced0cefb,acct_83f51b61d50c,3,fanin
acct_b174b504c6fb,acct_83f51b61d50c,3,fanin
acct_4d795fc62951,acct_83f51b61d50c,3,fanin
acct_ebe10d2b6d86,acct_83f51b61d50c,3,fanin
acct_b174b504c6fb,acct_83f51b61d50c,3,fanin
acct_988d90259488,acct_83f51b61d50c,3,fanin
acct_b174b504c6fb,acct_83f51b61d50c,3,fanin
acct_98a5ced0cefb,acct_83f51b61d50c,3,fanin
acct_988d90259488,acct_83f51b61d50c,3,fanin
acct_988d90259488,acct_83f51b61d50c,3,fanin
acct_5f6bd866d56d,acct_83f51b61d50c,3,fanin
acct_83f51b61d50c,acct_18dcd459b16e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_ad68f7e8f22c,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_89aeab4e5a30,3,fanout
acct_83f51b61d50c,acct_560461506e3e,3,fanout
acct_83f51b61d50c,acct_e5ffde7b8f7e,3,fanout
acct_83f51b61d50c,acct_9b754edab2b5,3,fanout
acct_83f51b61d50c,acct_a39d7ccc4cf9,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_bba76c9ae000,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_298a4e9301f8,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_83f51b61d50c,acct_8f51dabd1c7e,3,fanout
acct_ebe10d2b6d86,acct_98a5ced0cefb,3,chain
acct_83f51b61d50c,acct_199838fe1211,3,chain
acct_8f51dabd1c7e,acct_1745a41694be,3,chain
acct_988d90259488,acct_83f51b61d50c,3,chain
acct_5f6bd866d56d,acct_4d795fc62951,3,chain
acct_83f51b61d50c,acct_199838fe1211,3,chain
acct_ebe10d2b6d86,acct_8f51dabd1c7e,3,chain
acct_4d795fc62951,acct_b174b504c6fb,3,chain
acct_199838fe1211,acct_988d90259488,3,chain
acct_83f51b61d50c,acct_8f51dabd1c7e,3,chain
acct_8f51dabd1c7e,acct_83f51b61d50c,3,chain
acct_5f6bd866d56d,acct_8f51dabd1c7e,3,chain
acct_6537f500f75d,acct_caff76f8fece,4,inbound
acct_0afafcee931e,acct_caff76f8fece,4,inbound
acct_8cc4039e570e,acct_ea20ced268ad,4,inbound
acct_8c163ee5054d,acct_e8d75709239e,4,inbound
acct_bf8576d12607,acct_ea20ced268ad,4,inbound
acct_5f383cc7774d,acct_15d58b1765e9,4,inbound
acct_a25f1467c5c4,acct_1b71223c5e6c,4,inbound
acct_0c10ad0eebd4,acct_15d58b1765e9,4,inbound
acct_798ef1b24c25,acct_5ab9e94acfb0,4,inbound
acct_00348aba8e84,acct_caff76f8fece,4,inbound
acct_76dd39aee4c2,acct_ea20ced268ad,4,inbound
acct_6d84463b5023,acct_5ab9e94acfb0,4,inbound
acct_b03ae754d19e,acct_e8d75709239e,4,inbound
acct_f724a3eb8380,acct_caff76f8fece,4,inbound
acct_a25f1467c5c4,acct_ea20ced268ad,4,inbound
acct_13cd76ad4f99,acct_7b1c9c03d120,4,inbound
acct_599d7e8607ab,acct_15d58b1765e9,4,inbound
acct_336920282453,acct_1b71223c5e6c,4,inbound
acct_b1b564eb95a0,acct_caff76f8fece,4,inbound
acct_c5f25f9e6733,acct_fb68bfa7fc0f,4,inbound
acct_499067e9e259,acct_15d58b1765e9,4,inbound
acct_45743cd3e5f2,acct_5ab9e94acfb0,4,inbound
acct_a9f6e19004e2,acct_1b71223c5e6c,4,inbound
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_5ab9e94acfb0,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_1b71223c5e6c,acct_caff76f8fece,4,fanin
acct_ea20ced268ad,acct_caff76f8fece,4,fanin
acct_15d58b1765e9,acct_caff76f8fece,4,fanin
acct_15d58b1765e9,acct_caff76f8fece,4,fanin
acct_15d58b1765e9,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_ea20ced268ad,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_1b71223c5e6c,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_15d58b1765e9,acct_caff76f8fece,4,fanin
acct_5ab9e94acfb0,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_d27eabc5addc,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_bde3325c4190,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_cb034a3ce008,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_15d58b1765e9,acct_f546d77eb2b4,4,chain
acct_fb68bfa7fc0f,acct_7b1c9c03d120,4,chain
acct_7b1c9c03d120,acct_15d58b1765e9,4,chain
acct_f546d77eb2b4,acct_15d58b1765e9,4,chain
acct_e8d75709239e,acct_5ab9e94acfb0,4,chain
acct_2e8ee4c6bf17,acct_fb68bfa7fc0f,4,inbound
acct_ce58889c7992,acct_e8d75709239e,4,inbound
acct_2228dc87d364,acct_15d58b1765e9,4,inbound
acct_e6d71f838b9b,acct_1b71223c5e6c,4,inbound
acct_7a30271dc4f1,acct_1b71223c5e6c,4,inbound
acct_90ec6ba8efb1,acct_fb68bfa7fc0f,4,inbound
acct_a677be27a4e3,acct_fb68bfa7fc0f,4,inbound
acct_2ea018b5ead4,acct_1b71223c5e6c,4,inbound
acct_2dfbde4be1a2,acct_caff76f8fece,4,inbound
acct_a5a6095796b8,acct_caff76f8fece,4,inbound
acct_228f3e2b27f5,acct_fb68bfa7fc0f,4,inbound
acct_9d5287273b9b,acct_caff76f8fece,4,inbound
acct_03bdf41cd7e9,acct_1b71223c5e6c,4,inbound
acct_036ca33eb919,acct_5ab9e94acfb0,4,inbound
acct_b17a8f127cee,acct_5ab9e94acfb0,4,inbound
acct_216e6274c1c9,acct_7b1c9c03d120,4,inbound
acct_3c45892670ed,acct_15d58b1765e9,4,inbound
acct_0ec29b373e5e,acct_e8d75709239e,4,inbound
acct_ca2c621ad8ca,acct_5ab9e94acfb0,4,inbound
acct_740aff34ec39,acct_fb68bfa7fc0f,4,inbound
acct_73a41ff518e2,acct_1b71223c5e6c,4,inbound
acct_e2e72d3bda0c,acct_ea20ced268ad,4,inbound
acct_aa9830c76981,acct_7b1c9c03d120,4,inbound
acct_8183c5170b34,acct_f546d77eb2b4,4,inbound
acct_9164bfffb72f,acct_5ab9e94acfb0,4,inbound
acct_0b408ac6bb8a,acct_15d58b1765e9,4,inbound
acct_ebea6b8387a4,acct_7b1c9c03d120,4,inbound
acct_eb60ac4c2a90,acct_ea20ced268ad,4,inbound
acct_4b31603a3f68,acct_1b71223c5e6c,4,inbound
acct_72b0f18fe2cb,acct_caff76f8fece,4,inbound
acct_1a7a0ec3206c,acct_15d58b1765e9,4,inbound
acct_cad29cfcdf3b,acct_caff76f8fece,4,inbound
acct_f4f874864fb4,acct_5ab9e94acfb0,4,inbound
acct_bba76c9ae000,acct_1b71223c5e6c,4,inbound
acct_9fc76689a2f2,acct_fb68bfa7fc0f,4,inbound
acct_23d142eab800,acct_e8d75709239e,4,inbound
acct_4f34efd466cf,acct_15d58b1765e9,4,inbound
acct_1bb51c0c512c,acct_ea20ced268ad,4,inbound
acct_e2bf2d9ea983,acct_e8d75709239e,4,inbound
acct_040e92a2d5c7,acct_caff76f8fece,4,inbound
acct_7d7185f235df,acct_fb68bfa7fc0f,4,inbound
acct_3e70504a711a,acct_5ab9e94acfb0,4,inbound
acct_928345b58e44,acct_f546d77eb2b4,4,inbound
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_15d58b1765e9,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_1b71223c5e6c,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_15d58b1765e9,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_5ab9e94acfb0,acct_caff76f8fece,4,fanin
acct_5ab9e94acfb0,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_5ab9e94acfb0,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_15d58b1765e9,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_ea20ced268ad,acct_caff76f8fece,4,fanin
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_927b6af33e3a,4,fanout
acct_caff76f8fece,acct_4df53aa94f95,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_eeaf1759c5f9,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_b109c2b37aaf,4,fanout
acct_caff76f8fece,acct_6e7b68e53e51,4,fanout
acct_caff76f8fece,acct_a66ed9908590,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_f546d77eb2b4,acct_7b1c9c03d120,4,chain
acct_fb68bfa7fc0f,acct_1b71223c5e6c,4,chain
acct_f546d77eb2b4,acct_5ab9e94acfb0,4,chain
acct_fdd471b41759,acct_e8d75709239e,4,chain
acct_5ab9e94acfb0,acct_7b1c9c03d120,4,chain
acct_5dc907245c3e,acct_fb68bfa7fc0f,4,inbound
acct_7b2f1ddc32dd,acct_caff76f8fece,4,inbound
acct_a01d6ea69de8,acct_e8d75709239e,4,inbound
acct_b5732df8a656,acct_e8d75709239e,4,inbound
acct_c9eb76df8cc6,acct_ea20ced268ad,4,inbound
acct_ed9e77ac9285,acct_15d58b1765e9,4,inbound
acct_7fd1f658bef6,acct_5ab9e94acfb0,4,inbound
acct_75c18e05a4ec,acct_e8d75709239e,4,inbound
acct_584ec1f0d600,acct_f546d77eb2b4,4,inbound
acct_ed831236c226,acct_caff76f8fece,4,inbound
acct_ed71a0a35af7,acct_5ab9e94acfb0,4,inbound
acct_a40868d55340,acct_5ab9e94acfb0,4,inbound
acct_39e25e7176b4,acct_15d58b1765e9,4,inbound
acct_2a07c59998e8,acct_5ab9e94acfb0,4,inbound
acct_66a3ee209cb0,acct_7b1c9c03d120,4,inbound
acct_de46c78b571e,acct_7b1c9c03d120,4,inbound
acct_2386042fd2c9,acct_caff76f8fece,4,inbound
acct_74c30549ab87,acct_ea20ced268ad,4,inbound
acct_9f93cb037200,acct_caff76f8fece,4,inbound
acct_7115bdd46416,acct_fb68bfa7fc0f,4,inbound
acct_b0e39d5027d1,acct_e8d75709239e,4,inbound
acct_7108a663945c,acct_1b71223c5e6c,4,inbound
acct_0e585f8df88a,acct_fb68bfa7fc0f,4,inbound
acct_266f7711a90f,acct_fb68bfa7fc0f,4,inbound
acct_1df12ce71113,acct_caff76f8fece,4,inbound
acct_bd3795927241,acct_fb68bfa7fc0f,4,inbound
acct_9d6cf41315da,acct_ea20ced268ad,4,inbound
acct_da2f8f10672f,acct_fb68bfa7fc0f,4,inbound
acct_28b692fba55c,acct_ea20ced268ad,4,inbound
acct_d0d39e935329,acct_fb68bfa7fc0f,4,inbound
acct_b7acb96598d0,acct_ea20ced268ad,4,inbound
acct_df6f81c06ebd,acct_5ab9e94acfb0,4,inbound
acct_cdbde7e8bd73,acct_7b1c9c03d120,4,inbound
acct_5bb517169485,acct_15d58b1765e9,4,inbound
acct_daa5cf1c30f9,acct_e8d75709239e,4,inbound
acct_93d88ab04632,acct_e8d75709239e,4,inbound
acct_fb069bc5ac3b,acct_e8d75709239e,4,inbound
acct_423c96a98cab,acct_caff76f8fece,4,inbound
acct_2fc849ada8b4,acct_caff76f8fece,4,inbound
acct_1ab2268da765,acct_ea20ced268ad,4,inbound
acct_6100971e00e7,acct_5ab9e94acfb0,4,inbound
acct_69a79e9ea367,acct_fb68bfa7fc0f,4,inbound
acct_5bdcba753acf,acct_1b71223c5e6c,4,inbound
acct_f41a531f08be,acct_fb68bfa7fc0f,4,inbound
acct_d90323acb62d,acct_15d58b1765e9,4,inbound
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_15d58b1765e9,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_1b71223c5e6c,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_1b71223c5e6c,acct_caff76f8fece,4,fanin
acct_5ab9e94acfb0,acct_caff76f8fece,4,fanin
acct_15d58b1765e9,acct_caff76f8fece,4,fanin
acct_1b71223c5e6c,acct_caff76f8fece,4,fanin
acct_5ab9e94acfb0,acct_caff76f8fece,4,fanin
acct_15d58b1765e9,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_1b71223c5e6c,acct_caff76f8fece,4,fanin
acct_7b1c9c03d120,acct_caff76f8fece,4,fanin
acct_1b71223c5e6c,acct_caff76f8fece,4,fanin
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_5132e5ef74de,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_4e5b2ec3d78f,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_65e8ebf75989,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_e00ced6330bb,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_2d7111032097,4,fanout
acct_caff76f8fece,acct_bc7aa87ba1ba,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_15d58b1765e9,acct_5ab9e94acfb0,4,chain
acct_f546d77eb2b4,acct_ea20ced268ad,4,chain
acct_fb68bfa7fc0f,acct_e8d75709239e,4,chain
acct_7b1c9c03d120,acct_fdd471b41759,4,chain
acct_caff76f8fece,acct_7b1c9c03d120,4,chain
acct_f546d77eb2b4,acct_fdd471b41759,4,chain
acct_5ab9e94acfb0,acct_f546d77eb2b4,4,chain
acct_15d58b1765e9,acct_e8d75709239e,4,chain
acct_00f8b94efacc,acct_5ab9e94acfb0,4,inbound
acct_0e585f8df88a,acct_f546d77eb2b4,4,inbound
acct_6d6388b7e946,acct_15d58b1765e9,4,inbound
acct_626f7ea57aa1,acct_f546d77eb2b4,4,inbound
acct_59873f0b08d8,acct_5ab9e94acfb0,4,inbound
acct_b8a70d250037,acct_ea20ced268ad,4,inbound
acct_d82c7ba4b185,acct_e8d75709239e,4,inbound
acct_eb861373ffc3,acct_f546d77eb2b4,4,inbound
acct_e7c55a4a7501,acct_1b71223c5e6c,4,inbound
acct_7cd49771385d,acct_f546d77eb2b4,4,inbound
acct_a334e3eece87,acct_ea20ced268ad,4,inbound
acct_50d3aa6789a8,acct_1b71223c5e6c,4,inbound
acct_d3c9d5e73661,acct_fb68bfa7fc0f,4,inbound
acct_690acf761a8d,acct_1b71223c5e6c,4,inbound
acct_23b50c01b18b,acct_e8d75709239e,4,inbound
acct_ca02bdf32c3b,acct_7b1c9c03d120,4,inbound
acct_2753a8779034,acct_ea20ced268ad,4,inbound
acct_1b71223c5e6c,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_1b71223c5e6c,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_15d58b1765e9,acct_caff76f8fece,4,fanin
acct_5ab9e94acfb0,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_fb68bfa7fc0f,acct_caff76f8fece,4,fanin
acct_ea20ced268ad,acct_caff76f8fece,4,fanin
acct_e8d75709239e,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_f546d77eb2b4,acct_caff76f8fece,4,fanin
acct_15d58b1765e9,acct_caff76f8fece,4,fanin
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fb8e75052609,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
acct_caff76f8fece,acct_fdd471b41759,4,fanout
