txn_id,timestamp,src_account,dst_account,amount,src_country,dst_country,currency,channel,is_cross_border,is_off_hours,is_planted_mule_edge,planted_cluster_id,src_kyc_risk,dst_kyc_risk,src_age_days,dst_age_days,shared_device,shared_ip,near_threshold,src_new_account,dst_new_account
txn_0a69cb9c38ee,2025-02-16 16:55:35,acct_537118bf7a35,acct_929beb35ccdb,22.34,LT,LV,EUR,bank_transfer,1,0,0,-1,0.34052658456386503,0.18816749087738655,178,57,0,0,0,0,0
txn_a20d5b3f0bf8,2025-02-16 17:04:12,acct_7068b29f463b,acct_7bc56ac8189f,14.93,RO,NL,RON,bank_transfer,1,0,0,-1,0.06624486857910286,0.2367834063499974,281,367,0,0,0,0,0
txn_0ab485fe55af,2025-02-16 17:05:03,acct_249f5802b278,acct_4526c093b6ef,31.93,CZ,GB,CZK,p2p,1,0,0,-1,0.13660259573983222,0.286565059085328,384,348,0,0,0,0,0
txn_ca7733777234,2025-02-16 17:14:29,acct_d99da5b51b08,acct_8d069a30114c,46.19,LV,IT,EUR,bank_transfer,1,0,0,-1,0.47674515702519255,0.41269387284583375,165,393,0,0,0,0,0
txn_c0dec9f291d8,2025-02-16 17:22:20,acct_5b3e31986cc9,acct_db3409b99103,113.93,FR,IT,EUR,card_topup,1,0,0,-1,0.25937678826465227,0.36730854133402424,234,439,0,0,1,0,0
txn_f70a00aa53c2,2025-02-16 17:29:45,acct_8cc4039e570e,acct_2a69679afe68,49.02,DE,LT,EUR,bank_transfer,1,0,0,-1,0.10314903432588307,0.11971984478551302,337,247,0,0,0,0,0
txn_85ed3e055581,2025-02-16 17:41:34,acct_b8bc421db4e5,acct_49ef7dc59450,95.63,DE,EE,EUR,card_topup,1,0,0,-1,0.23118202770420923,0.07397094202761534,67,177,0,0,1,0,0
txn_21caf80c7aba,2025-02-16 17:41:57,acct_9fc3345ce917,acct_9bc6e38e4bbc,33.68,IT,LV,EUR,card_topup,1,0,0,-1,0.6140126807403192,0.2074519309592192,375,179,0,0,0,0,0
txn_2a61ee9cc4b5,2025-02-16 17:43:18,acct_67a6d3bdc30d,acct_725d96ee9d0e,70.23,RO,LV,RON,merchant,1,0,0,-1,0.4200366723779934,0.4244094592672094,398,414,0,0,0,0,0
txn_4122c246440c,2025-02-16 17:47:50,acct_cd9689697d8f,acct_6778ffd0fb7f,162.31,LT,RO,EUR,bank_transfer,1,0,0,-1,0.19535982046869832,0.1186273651192424,317,151,0,0,0,0,0
txn_60494a524cd1,2025-02-16 17:59:23,acct_12ae6770cb94,acct_be2a23b7e3b2,47.35,RO,FR,RON,bank_transfer,1,0,0,-1,0.01,0.3255987024534609,393,364,0,0,0,0,0
txn_8a36e7c8731a,2025-02-16 18:06:48,acct_aa535f3a1fc8,acct_565ef8bec790,21.5,LT,GB,EUR,p2p,1,0,0,-1,0.39861690799790206,0.29998179671751907,281,201,0,0,0,0,0
txn_780e65f56cc2,2025-02-16 18:10:15,acct_427acd34f098,acct_e0eb4d301a8c,28.5,CZ,IT,CZK,card_topup,1,0,0,-1,0.3298125235537668,0.3379636913222273,262,239,0,0,0,0,0
txn_7d4f7ca0d478,2025-02-16 18:15:59,acct_1d14bb8c7c9d,acct_ffde999463db,57.14,PL,FR,PLN,bank_transfer,1,0,0,-1,0.27745374823042174,0.2790391060646244,325,144,0,0,0,0,0
txn_922b8e13106e,2025-02-16 18:24:12,acct_f9958b3ed174,acct_0ea8a2c4f528,11.27,DE,NL,EUR,p2p,1,0,0,-1,0.07909739277504471,0.35594957966467833,381,437,0,0,0,0,0
txn_980f34195e57,2025-02-16 18:40:26,acct_2e58ea243417,acct_70bb42be0a76,28.14,PL,IT,PLN,bank_transfer,1,0,0,-1,0.4684758467271026,0.16181784218848339,439,144,0,0,0,0,0
txn_7a6bc803e1c1,2025-02-16 18:43:03,acct_d1c3241525e4,acct_4e0744feef2f,134.95,ES,IT,EUR,bank_transfer,1,0,0,-1,0.01,0.3059361483958889,432,134,0,0,0,0,0
txn_ed1acf424f5d,2025-02-16 18:44:53,acct_6cef064dabce,acct_1243831717c4,21.65,GB,EE,GBP,p2p,1,0,0,-1,0.043142393533042334,0.330929185395023,383,331,0,0,0,0,0
txn_39283f2a0ff2,2025-02-16 18:47:16,acct_8ddf606508a1,acct_75ebeaebfd51,17.08,NL,GB,EUR,card_topup,1,0,0,-1,0.2429166302388467,0.2351041116608348,305,296,0,0,0,0,0
txn_9fec53eebbf0,2025-02-16 18:47:49,acct_f9816198bd57,acct_cf21ea31e948,32.39,LT,IT,EUR,card_topup,1,0,0,-1,0.30233734290209857,0.08559011520730817,376,52,0,0,0,0,0
txn_0bc85ebc290b,2025-02-16 18:50:15,acct_55119e7e6b56,acct_4e550be62578,32.32,BE,IT,EUR,card_topup,1,0,0,-1,0.16335601098858327,0.2250155014033309,369,392,0,0,0,0,0
txn_db8ab58d46ab,2025-02-16 18:57:09,acct_c71415578493,acct_83cd7d601b1e,34.24,FR,DE,EUR,bank_transfer,1,0,0,-1,0.26491801144102456,0.05061754069472235,277,72,0,0,0,0,0
txn_e2a29e2a2270,2025-02-16 19:12:03,acct_c117f048422d,acct_86595e164294,31.85,EE,BE,EUR,p2p,1,0,0,-1,0.15209054422608104,0.38008734770644675,377,68,0,0,0,0,0
txn_f5e17407f9e0,2025-02-16 19:15:49,acct_65febde3e9d2,acct_38f2359351a7,93.45,CZ,ES,CZK,bank_transfer,1,0,0,-1,0.30410958784632797,0.34136883703889304,323,205,0,0,1,0,0
txn_b0e370771944,2025-02-16 19:28:48,acct_4f394fb1892c,acct_8fbe63ebbaee,32.68,LV,CZ,EUR,bank_transfer,1,0,0,-1,0.356093003975683,0.12470124682898671,9,174,0,0,0,1,0
txn_0bd1daa0411b,2025-02-16 19:29:00,acct_d151c896a874,acct_1f2c9cf6b0b2,22.21,LV,CZ,EUR,bank_transfer,1,0,0,-1,0.38437334559884656,0.47501472984516435,194,293,0,0,0,0,0
txn_d604fbe602c2,2025-02-16 19:31:06,acct_6ac247db5472,acct_e3c5b75d06c7,35.51,DE,BE,EUR,p2p,1,0,0,-1,0.20908305864785007,0.06917914820215898,176,78,0,0,0,0,0
txn_9bb517574a61,2025-02-16 19:49:08,acct_7a97620e60ee,acct_66bc49b2745e,11.72,RO,LV,RON,p2p,1,0,0,-1,0.19798356936046882,0.17978370018401887,197,216,0,0,0,0,0
txn_abf883e493b3,2025-02-16 20:01:01,acct_d4fbdacdf2f6,acct_5174727b2fc0,72.59,CZ,LV,CZK,bank_transfer,1,0,0,-1,0.316061663150662,0.156859066389126,424,338,0,0,0,0,0
txn_9b0d80032f47,2025-02-16 20:15:23,acct_632dc542f5ef,acct_11e26679190d,69.24,ES,DE,EUR,p2p,1,0,0,-1,0.4903945704747874,0.2378387735746225,77,19,0,0,0,0,1
txn_0cf7e3699a89,2025-02-16 20:22:59,acct_ebe52a46387a,acct_3e70504a711a,118.98,GB,CZ,GBP,bank_transfer,1,0,0,-1,0.01,0.28514739394871325,409,397,0,0,1,0,0
txn_0450fccb2544,2025-02-16 20:24:22,acct_0e9235bbbee6,acct_093e5aa6882a,56.57,RO,CZ,RON,bank_transfer,1,0,0,-1,0.2761018425061955,0.23107677003619131,403,326,0,0,0,0,0
txn_8ba302205c48,2025-02-16 20:25:58,acct_6fa1aa6f6632,acct_61fa651fc985,5.0,GB,DE,GBP,merchant,1,0,0,-1,0.021564129985460617,0.15758847167269513,408,95,0,0,0,0,0
txn_811cd56368bb,2025-02-16 20:29:05,acct_91dee2468185,acct_0be411b5816c,11.2,EE,FR,EUR,bank_transfer,1,0,0,-1,0.40239099894285135,0.45927026396187975,45,164,0,0,0,0,0
txn_117b939c18a8,2025-02-16 20:30:25,acct_a13fab0d5c58,acct_a542a8d559b3,52.4,LT,NL,EUR,p2p,1,0,0,-1,0.162012738646548,0.19337650470640272,428,340,0,0,0,0,0
txn_f6e6f2e08006,2025-02-16 20:32:05,acct_aa30da1dcb71,acct_cdaa7e7fbd52,20.57,DE,DE,EUR,bank_transfer,0,0,0,-1,0.01,0.33305986937883747,46,219,0,0,0,0,0
txn_ca5f900b9537,2025-02-16 20:33:10,acct_d920dd24485d,acct_7965338fbc11,83.44,FR,PL,EUR,bank_transfer,1,0,0,-1,0.01,0.18048198590503245,269,239,0,0,0,0,0
txn_694c6fa9ea47,2025-02-16 20:35:29,acct_174c2a979dcb,acct_8dec48b91fde,53.29,NL,GB,EUR,bank_transfer,1,0,0,-1,0.37974663472219405,0.0807277277219931,261,292,0,0,0,0,0
txn_f222f4b9a5c0,2025-02-16 20:36:41,acct_0d2cca60339a,acct_86595e164294,65.37,LV,BE,EUR,p2p,1,0,0,-1,0.2271936865331154,0.38008734770644675,345,68,0,0,0,0,0
txn_338699f8c112,2025-02-16 20:40:02,acct_7b2f1ddc32dd,acct_1d718ebf11ed,48.7,CZ,LT,CZK,bank_transfer,1,0,0,-1,0.14741947257626248,0.013421777579968736,452,225,0,0,0,0,0
txn_d26338026ad5,2025-02-16 20:57:18,acct_76492facc170,acct_8d069a30114c,26.16,EE,IT,EUR,p2p,1,0,0,-1,0.25464421480558536,0.41269387284583375,420,393,0,0,0,0,0
txn_a2babdd93f86,2025-02-16 21:00:06,acct_7965338fbc11,acct_1a3a35d4c12a,19.82,PL,FR,PLN,p2p,1,1,0,-1,0.18048198590503245,0.19114367812689453,239,368,0,0,0,0,0
txn_7b36398a13bb,2025-02-16 21:02:19,acct_ebf0825e0a4e,acct_b41aaecabb0f,51.6,IT,LV,EUR,p2p,1,1,0,-1,0.31278289577332313,0.147566429613713,29,324,0,0,0,1,0
txn_865af877b430,2025-02-16 21:03:12,acct_579563799f02,acct_5629c16e388d,40.75,FR,FR,EUR,bank_transfer,0,1,0,-1,0.13979485340731795,0.35508832318233563,139,44,0,0,0,0,1
txn_97f0c9ca4af4,2025-02-16 21:18:23,acct_c20d27bec278,acct_e05702c92e43,53.94,CZ,ES,CZK,bank_transfer,1,1,0,-1,0.3361627903183213,0.23619884484059278,325,57,0,0,0,0,0
txn_2b8903ba0411,2025-02-16 21:20:31,acct_ed7513e66b5e,acct_97b35b6f5553,20.63,DE,DE,EUR,p2p,0,1,0,-1,0.2271475688145967,0.04668082866620821,204,255,0,0,0,0,0
txn_61ddf6889728,2025-02-16 21:21:52,acct_6b185b1e3eef,acct_9436c0954767,89.21,PL,ES,PLN,p2p,1,1,0,-1,0.15892409793936257,0.39558160149743865,393,333,0,0,0,0,0
txn_e5a629331415,2025-02-16 21:23:46,acct_298a4e9301f8,acct_6c1679805525,121.5,IT,NL,EUR,bank_transfer,1,1,0,-1,0.20493174293203828,0.2955407254619525,379,195,0,0,0,0,0
txn_94736b59889d,2025-02-16 21:26:12,acct_0cb2af3d41e9,acct_54e9c4f20922,19.04,NL,RO,EUR,p2p,1,1,0,-1,0.2685798455533891,0.2987252172183048,429,291,0,0,0,0,0
txn_d16d730b340a,2025-02-16 21:38:11,acct_dae6195b95fb,acct_13df8175ae24,25.52,LV,IT,EUR,card_topup,1,1,0,-1,0.34913970194327404,0.21303079212263895,119,157,0,0,0,0,0
txn_905aa868ab1d,2025-02-16 21:38:18,acct_f7295fa61085,acct_fa04333d4890,127.18,PL,RO,PLN,merchant,1,1,0,-1,0.40891027481246217,0.3210084588704274,56,239,0,0,0,0,0
txn_6388bbd25539,2025-02-16 21:41:14,acct_e05702c92e43,acct_e9b5f2f8df71,72.24,ES,CZ,EUR,merchant,1,1,0,-1,0.23619884484059278,0.12396611480189768,57,376,0,0,0,0,0
txn_fa5fa882dc78,2025-02-16 21:44:37,acct_c1d461117229,acct_366b4f0fb9f9,8.12,GB,CZ,GBP,p2p,1,1,0,-1,0.30503607041548547,0.33392836337267173,47,73,0,0,0,0,0
txn_0366df52172e,2025-02-16 21:47:08,acct_effa559dac8e,acct_0e6edbd1a0fb,238.78,LV,GB,EUR,bank_transfer,1,1,0,-1,0.32838511647946417,0.2221393324133796,259,325,0,0,0,0,0
txn_877efe708198,2025-02-16 21:48:17,acct_a5840c9b9136,acct_85af0e326e8c,48.27,PL,LT,PLN,p2p,1,1,0,-1,0.1312825266387115,0.11142883168320322,273,189,0,0,0,0,0
txn_5bf7356e77ad,2025-02-16 21:49:25,acct_ae3ca6599207,acct_74fad2bcf950,86.37,BE,BE,EUR,merchant,0,1,0,-1,0.3112194092307182,0.20079540558249775,25,157,0,0,0,1,0
txn_1eb26465abe8,2025-02-16 21:55:15,acct_921eb781546f,acct_6aa25187c86c,19.35,GB,ES,GBP,card_topup,1,1,0,-1,0.080920598774772,0.16132274207262665,342,67,0,0,0,0,0
txn_870c953d0dfe,2025-02-16 21:56:31,acct_23b50c01b18b,acct_c633acfcc7a0,28.88,ES,LT,EUR,bank_transfer,1,1,0,-1,0.3036462427457377,0.4109763449762535,13,123,0,0,0,1,0
txn_89aa1d0aba1f,2025-02-16 22:04:33,acct_339e61591cdb,acct_9975de41d88b,81.44,DE,CZ,EUR,bank_transfer,1,1,0,-1,0.22191427264913913,0.43545516614812774,73,317,0,0,0,0,0
txn_659c73f7d339,2025-02-16 22:04:47,acct_5d2490de5988,acct_0e585f8df88a,16.23,DE,LT,EUR,p2p,1,1,0,-1,0.30442987810449745,0.01,419,259,0,0,0,0,0
txn_434adfc23dcf,2025-02-16 22:08:15,acct_be5539c4fb4c,acct_921518596eda,49.91,NL,RO,EUR,merchant,1,1,0,-1,0.23422717360536924,0.1821419096500073,132,238,0,0,0,0,0
txn_ee523a6e5084,2025-02-16 22:10:26,acct_5ed70d32642f,acct_fc93081e6570,23.97,IT,CZ,EUR,bank_transfer,1,1,0,-1,0.2569841226730218,0.25240452234067834,349,202,0,0,0,0,0
txn_489d6801e2ee,2025-02-16 22:10:35,acct_59873f0b08d8,acct_2a8524ebc7ac,23.54,PL,BE,PLN,bank_transfer,1,1,0,-1,0.21925981108789042,0.23208939378694193,433,393,0,0,0,0,0
txn_f62988a12f56,2025-02-16 22:19:40,acct_b29f6fc2144d,acct_74b712a0500b,21.36,LV,PL,EUR,p2p,1,1,0,-1,0.163108442920826,0.033894532665355415,447,281,0,0,0,0,0
txn_98a3841ae84b,2025-02-16 22:20:22,acct_43c24320eb93,acct_1cca4d6f015b,62.14,RO,CZ,RON,bank_transfer,1,1,0,-1,0.37852493584389335,0.22161193272166804,371,155,0,0,0,0,0
txn_fffa3e7f1696,2025-02-16 22:23:16,acct_38cf7f18f104,acct_e2ea26d957fd,59.1,LV,BE,EUR,bank_transfer,1,1,0,-1,0.32784592274153457,0.11406834982645865,139,142,0,0,0,0,0
txn_cba046125c9e,2025-02-16 22:23:26,acct_8c3702238aed,acct_8cee5a35ed06,64.61,IT,NL,EUR,bank_transfer,1,1,0,-1,0.47742213414858814,0.07818434371097488,270,367,0,0,0,0,0
txn_454bf13c58ab,2025-02-16 22:25:45,acct_38072e3c3d54,acct_cc971c605781,90.23,EE,RO,EUR,bank_transfer,1,1,0,-1,0.2796320348321686,0.2996554795319861,256,162,0,0,1,0,0
txn_e6974806b2c6,2025-02-16 22:30:34,acct_73814bea38ed,acct_0cb0eeb21b44,63.85,DE,ES,EUR,bank_transfer,1,1,0,-1,0.22701895469475328,0.21390467839936567,224,265,0,0,0,0,0
txn_ce2c41ad8750,2025-02-16 22:31:55,acct_4a60570d3e68,acct_36829a164406,34.73,GB,EE,GBP,p2p,1,1,0,-1,0.17123627764342672,0.01,421,251,0,0,0,0,0
txn_f9d7e403769a,2025-02-16 22:38:55,acct_ad81db79058d,acct_748142c1ab54,51.79,RO,ES,RON,p2p,1,1,0,-1,0.12504117380111218,0.22708705911684013,278,289,0,0,0,0,0
txn_67a56a0e1ba7,2025-02-16 22:47:26,acct_c66ff3801f1b,acct_23d69aa53141,100.21,BE,ES,EUR,bank_transfer,1,1,0,-1,0.08388172306754477,0.01,261,257,0,0,1,0,0
txn_246a171b8f7e,2025-02-16 22:59:51,acct_3ec054ef26cd,acct_be3f2b4b5d5c,94.76,ES,CZ,EUR,card_topup,1,1,0,-1,0.2125656435317063,0.2222715607213031,256,234,0,0,1,0,0
txn_25349ae9c4e7,2025-02-16 23:09:08,acct_c229c261169f,acct_e17caf752151,12.63,GB,RO,GBP,bank_transfer,1,1,0,-1,0.21315079254637553,0.29123791335717075,145,191,0,0,0,0,0
txn_021adc93dce5,2025-02-16 23:10:34,acct_19ea0293f16f,acct_e8476cf8f4da,93.97,LT,NL,EUR,bank_transfer,1,1,0,-1,0.21661487686678266,0.01,35,423,0,0,1,1,0
txn_865f5f95319d,2025-02-16 23:10:45,acct_9e52ff73c30b,acct_0cb0eeb21b44,62.41,RO,ES,RON,p2p,1,1,0,-1,0.4389771886902359,0.21390467839936567,208,265,0,0,0,0,0
txn_e88a8661653a,2025-02-16 23:10:49,acct_8d1d9f405e68,acct_fa09659d537b,121.79,CZ,BE,CZK,merchant,1,1,0,-1,0.38477668092029527,0.2566551501399881,87,303,0,0,0,0,0
txn_54b3a38d5402,2025-02-16 23:13:12,acct_9d7087cdd7e0,acct_edf697a3f88c,8.95,BE,NL,EUR,bank_transfer,1,1,0,-1,0.3499912852913075,0.287948497671734,233,342,0,0,0,0,0
txn_d26dfcddf373,2025-02-16 23:16:03,acct_9d7087cdd7e0,acct_ea1f1e5744b6,35.58,BE,NL,EUR,p2p,1,1,0,-1,0.3499912852913075,0.4275672601009798,233,282,0,0,0,0,0
txn_c39ab91578d9,2025-02-16 23:16:18,acct_2466ce437936,acct_609d9af4b8e9,118.57,RO,NL,RON,p2p,1,1,0,-1,0.17372054295140946,0.01279791493756341,74,362,0,0,1,0,0
txn_7aef2c3ea53c,2025-02-16 23:17:22,acct_23d9516a05b0,acct_82c5b3945c53,138.84,BE,RO,EUR,p2p,1,1,0,-1,0.26980435240994427,0.2331190561513112,45,369,0,0,0,0,0
txn_91cc9f796613,2025-02-16 23:18:13,acct_ff233fa4912b,acct_f3da2ae7474e,143.46,BE,LV,EUR,bank_transfer,1,1,0,-1,0.06328130645944521,0.16103530762542856,157,276,0,0,0,0,0
txn_820e8bbb36a0,2025-02-16 23:24:48,acct_121a0e36bf57,acct_58f249898219,35.32,GB,DE,GBP,bank_transfer,1,1,0,-1,0.11410108320937642,0.35170948317373885,71,352,0,0,0,0,0
txn_85efcdbf4450,2025-02-16 23:26:25,acct_c4300a6d4f91,acct_bccf10868d05,6.54,LV,LV,EUR,p2p,0,1,0,-1,0.2689583752582223,0.21185777770883277,318,396,0,0,0,0,0
txn_fd34a44833ef,2025-02-16 23:35:02,acct_d06385b7325d,acct_c14f3de3d022,22.84,LT,LV,EUR,bank_transfer,1,1,0,-1,0.048324210607882834,0.1366947791668428,276,408,0,0,0,0,0
txn_b7f6a2e3f8db,2025-02-16 23:36:02,acct_e38720cd3de7,acct_6a78ab85a5d0,7.69,EE,CZ,EUR,bank_transfer,1,1,0,-1,0.46443331527622966,0.181947903770852,175,205,0,0,0,0,0
txn_33e68e70a888,2025-02-16 23:39:36,acct_3865724ed32f,acct_15394777f453,35.6,EE,FR,EUR,bank_transfer,1,1,0,-1,0.4070961368678217,0.30842532320532495,230,185,0,0,0,0,0
txn_31360f69455a,2025-02-16 23:55:23,acct_b7e6da2a4ef6,acct_dfa08a8820ac,12.24,ES,RO,EUR,bank_transfer,1,1,0,-1,0.41521278710671927,0.23105947379422648,225,193,0,0,0,0,0
txn_b59e5f06ea6f,2025-02-16 23:57:09,acct_c81aa72ddb61,acct_c11888a754cf,49.51,GB,PL,GBP,merchant,1,1,0,-1,0.01,0.49965297902742833,123,191,0,0,0,0,0
txn_77484fdf7887,2025-02-16 23:59:30,acct_05b54f41e902,acct_1d99b935a1be,24.79,DE,LT,EUR,bank_transfer,1,1,0,-1,0.25845592514155935,0.2288041038025074,115,36,0,0,0,0,1
txn_b020e73c5d70,2025-02-17 00:02:03,acct_0d2f33b52804,acct_811b08ca51b6,6.17,GB,ES,GBP,p2p,1,1,0,-1,0.1537789703529034,0.40691601810819306,149,375,0,0,0,0,0
txn_3cae7d09f09e,2025-02-17 00:04:26,acct_579563799f02,acct_74d42083d603,51.8,FR,IT,EUR,merchant,1,1,0,-1,0.13979485340731795,0.5073434142418017,139,275,0,0,0,0,0
txn_bbb587b118cd,2025-02-17 00:12:11,acct_eed3bcdbdf50,acct_0e9235bbbee6,8.35,BE,RO,EUR,p2p,1,1,0,-1,0.08526148091298436,0.2761018425061955,9,403,0,0,0,1,0
txn_a69bea45af64,2025-02-17 00:27:08,acct_bff45699225c,acct_07f5f65fb40c,107.97,NL,PL,EUR,bank_transfer,1,1,0,-1,0.4470466826530599,0.05643250719300938,424,142,0,0,1,0,0
txn_07e63e1016a1,2025-02-17 00:37:34,acct_cc30bf729c1b,acct_7be7adddccad,17.17,GB,LT,GBP,p2p,1,1,0,-1,0.3098009298232915,0.1359549413318349,184,327,0,0,0,0,0
txn_d6a8f5a8f027,2025-02-17 00:40:48,acct_96617f75a534,acct_4b6d1d1b40c3,78.89,EE,DE,EUR,bank_transfer,1,1,0,-1,0.01,0.2966297490936008,371,11,0,0,0,0,1
txn_b1be46bc5548,2025-02-17 00:55:43,acct_c7e6a9e9f4a6,acct_01e846b8b27a,15.46,BE,FR,EUR,p2p,1,1,0,-1,0.1547323710782702,0.5778994309972542,436,31,0,0,0,0,1
txn_d6dc843da523,2025-02-17 01:10:33,acct_08fbae6e3d14,acct_166ceb7d78b2,147.57,LV,RO,EUR,bank_transfer,1,1,0,-1,0.19615154289316228,0.01,422,198,0,0,0,0,0
txn_638960654ad0,2025-02-17 01:12:27,acct_2413201feb8d,acct_639c36febf48,37.21,ES,ES,EUR,p2p,0,1,0,-1,0.11313608909349493,0.27175229519670047,92,344,0,0,0,0,0
txn_2e5d823750ef,2025-02-17 01:34:15,acct_459e7a3bdbe6,acct_d0fb55dc7237,102.78,IT,ES,EUR,card_topup,1,1,0,-1,0.14969973694756655,0.10859287683758692,41,334,0,0,1,1,0
txn_a40ca2304532,2025-02-17 01:34:58,acct_818d2bbeb1a6,acct_6be678c10189,50.41,PL,EE,PLN,p2p,1,1,0,-1,0.2400486075837308,0.06615308529911318,419,281,0,0,0,0,0
txn_60595d974e98,2025-02-17 01:40:15,acct_121ba4ddebb2,acct_c587bfc0eea0,26.84,PL,RO,PLN,bank_transfer,1,1,0,-1,0.20064522032796478,0.21081236127788502,293,282,0,0,0,0,0
txn_0a8f7a8c2780,2025-02-17 01:41:07,acct_149e03cbccef,acct_c8ed8c3a1c5f,22.55,CZ,LV,CZK,merchant,1,1,0,-1,0.01,0.35307232717960463,294,124,0,0,0,0,0
txn_e9db5edd2383,2025-02-17 01:54:34,acct_47f980bda2c3,acct_0b2feec68061,22.05,LV,LV,EUR,bank_transfer,0,1,0,-1,0.4476391322418818,0.11654738820735451,50,136,0,0,0,0,0
txn_39fec6f5d213,2025-02-17 01:56:34,acct_b43671cd5cd1,acct_8d2f014ab067,16.11,CZ,LT,CZK,p2p,1,1,0,-1,0.051615130238430645,0.24131504583523894,266,393,0,0,0,0,0
txn_c41b797b715d,2025-02-17 01:58:41,acct_7d7185f235df,acct_82fcd998a39c,29.86,LT,GB,EUR,bank_transfer,1,1,0,-1,0.22059813540902423,0.3249172799159427,298,164,0,0,0,0,0
txn_6f4892f4cb05,2025-02-17 02:04:59,acct_daf4ace07a4f,acct_774c327185cf,9.75,FR,RO,EUR,card_topup,1,1,0,-1,0.4908349495696368,0.15226210417081965,240,311,0,0,0,0,0
txn_9ada0a76d798,2025-02-17 02:10:54,acct_866f8484f9fa,acct_8cee5a35ed06,36.25,LT,NL,EUR,card_topup,1,1,0,-1,0.24658029762109102,0.07818434371097488,241,367,0,0,0,0,0
txn_cc7e9d9c8caa,2025-02-17 02:12:41,acct_936f1e33112c,acct_b5732df8a656,106.02,LV,LT,EUR,bank_transfer,1,1,0,-1,0.08083572173003117,0.24840054739921935,74,310,0,0,1,0,0
txn_6c8286a3a79d,2025-02-17 02:14:27,acct_905e3ba332ee,acct_64a8f23ea358,86.22,CZ,ES,CZK,card_topup,1,1,0,-1,0.3383572036741657,0.01,334,82,0,0,0,0,0
txn_8f79daf45c89,2025-02-17 02:22:34,acct_80736ba054a5,acct_aa9830c76981,12.1,ES,DE,EUR,card_topup,1,1,0,-1,0.3462733241052175,0.19962136594027552,318,204,0,0,0,0,0
txn_4e26db57e58b,2025-02-17 02:23:47,acct_67003dd678ff,acct_403ff7f48a49,14.92,ES,RO,EUR,bank_transfer,1,1,0,-1,0.29539630842500686,0.20748245731192902,102,101,0,0,0,0,0
txn_212b3b1c10f5,2025-02-17 02:27:00,acct_148d1c1b8412,acct_105a98f58669,90.54,EE,LV,EUR,p2p,1,1,0,-1,0.23727824419172405,0.13374997698044266,175,322,0,0,1,0,0
txn_ddcea8324a09,2025-02-17 02:29:30,acct_47a772933d83,acct_88ec8e799a2a,8.1,RO,DE,RON,merchant,1,1,0,-1,0.01,0.01,38,441,0,0,0,1,0
txn_e670de651656,2025-02-17 02:30:18,acct_6e886ce806b7,acct_63ea44a86c34,27.05,IT,LT,EUR,p2p,1,1,0,-1,0.04613515054964884,0.2906319297915998,66,294,0,0,0,0,0
txn_68dacf068899,2025-02-17 02:33:50,acct_3fdb844bedb1,acct_a1671cdc6f1b,14.59,DE,DE,EUR,p2p,0,1,0,-1,0.18189985616642126,0.16454211642101474,221,314,0,0,0,0,0
txn_43aba2a687c7,2025-02-17 02:51:41,acct_69a6cfc2be38,acct_48147266caf7,7.3,LT,LT,EUR,p2p,0,1,0,-1,0.15546019623230328,0.3111362777841485,52,215,0,0,0,0,0
txn_2d8d546591b2,2025-02-17 02:56:47,acct_c0471199812b,acct_f38264bf2e68,7.99,NL,RO,EUR,bank_transfer,1,1,0,-1,0.34848795832712787,0.043420514691307255,247,139,0,0,0,0,0
txn_cfc78815d5b2,2025-02-17 03:07:33,acct_de5ca50a3512,acct_eced23ffb873,22.79,FR,NL,EUR,bank_transfer,1,1,0,-1,0.01,0.42192780046402384,308,407,0,0,0,0,0
txn_c8662f658a8d,2025-02-17 03:08:24,acct_0104e1fe3a0f,acct_966a03ccb476,145.09,NL,BE,EUR,bank_transfer,1,1,0,-1,0.23018082130433365,0.2714901148266771,385,278,0,0,0,0,0
txn_969dae5a15f3,2025-02-17 03:10:07,acct_42d141c76e96,acct_e353b17a26f4,51.25,DE,ES,EUR,card_topup,1,1,0,-1,0.20534971911719133,0.18970313700353864,218,268,0,0,0,0,0
txn_cf61a57c345b,2025-02-17 03:13:56,acct_2cb9d167f88c,acct_8312cb77ce71,17.36,LT,LV,EUR,p2p,1,1,0,-1,0.16012916463227558,0.13796185919558085,22,367,0,0,0,1,0
txn_44f2fc27c33e,2025-02-17 03:16:03,acct_3ecfa9bb1734,acct_7ffeb2cabdf6,15.7,FR,FR,EUR,p2p,0,1,0,-1,0.44104021188376263,0.21759274641552603,429,314,0,0,0,0,0
txn_6ca2f060b3dc,2025-02-17 03:21:01,acct_ceb940bc0783,acct_a8cd5275ccec,13.81,LV,NL,EUR,p2p,1,1,0,-1,0.48307124526088474,0.2932319125304842,363,144,0,0,0,0,0
txn_d658f3f13ff0,2025-02-17 03:31:36,acct_88ec8e799a2a,acct_e14c3860c82f,162.64,DE,NL,EUR,merchant,1,1,0,-1,0.01,0.13347226544297858,441,45,0,0,0,0,0
txn_8b78313e29f3,2025-02-17 03:38:09,acct_20ffc7f5622e,acct_c77753b6a96d,18.75,FR,FR,EUR,card_topup,0,1,0,-1,0.29904074374734557,0.40833700572119647,41,8,0,0,0,1,1
txn_1bcdabd92ed6,2025-02-17 03:40:40,acct_0d0c8d735c85,acct_6a78ab85a5d0,94.33,RO,CZ,RON,p2p,1,1,0,-1,0.1527825987627887,0.181947903770852,228,205,0,0,1,0,0
